,site9_(1-4/5-3),site9_(1-4),site9_(custom/0),site9_(1-4/5-4),site9_(custom/5-4),site9_(custom1/5-4),site9_(10/custom/5-4),site9_personal(custom/5-4),site9_personal(1-4/5-4),site9_personal(1-4/custom)
42,0.8581492154979187,0.7992315081652257,0.8104386807556836,0.8635926993275695,0.8635926993275695,0.6961255203330131,0.861671469740634,0.8715978226064681,0.8703170028818444,0.8699967979506885
43,0.7015690041626641,0.6407300672430355,0.6365674031380083,0.6733909702209414,0.6791546589817483,0.6253602305475504,0.6775536343259686,0.7162984309958373,0.7217419148254883,0.7211015049631764
44,0.638168427793788,0.6375280179314762,0.627921869996798,0.6589817483189241,0.6487351905219341,0.6109510086455332,0.6506564201088697,0.6493756003842459,0.6500160102465578,0.6522574447646493
45,0.6192763368555876,0.7162984309958373,0.7079731027857828,0.6717899455651617,0.6685878962536023,0.7531219980787703,0.6823567082933077,0.6727505603586295,0.6797950688440602,0.6804354787063721
46,0.70188920909382,0.728466218379763,0.7329490874159461,0.7582452769772655,0.7582452769772654,0.7108549471661864,0.7646493756003843,0.7620877361511367,0.7636887608069164,0.7636887608069164
47,0.670669228306116,0.707492795389049,0.7017291066282421,0.7049311559398015,0.6998078770413064,0.6175152097342299,0.6994876721101505,0.7033301312840218,0.707492795389049,0.7058917707332693
48,0.6464937560038424,0.6391290425872558,0.6400896573807237,0.7195004803073968,0.7195004803073968,0.5882164585334614,0.7114953570284982,0.7063720781300032,0.7092539225104066,0.7098943323727185
49,0.633045148895293,0.712776176753122,0.7095741274415627,0.7054114633365354,0.696445725264169,0.7015690041626641,0.6935638808837656,0.6935638808837655,0.7006083893691962,0.6999679795068844
50,0.7620877361511367,0.7899455651617036,0.7822606468139609,0.8065962215818123,0.8062760166506564,0.7502401536983669,0.8033941722702529,0.8075568363752801,0.8069164265129684,0.8065962215818124
51,0.7198206852385527,0.8607108549471661,0.8597502401536985,0.8168427793788025,0.8130003202049312,0.8687159782260647,0.8155619596541785,0.8040345821325648,0.8085174511687481,0.808197246237592
52,0.6362471982068524,0.7780979827089337,0.7748959333973743,0.7825808517451169,0.7704130643611912,0.7233429394812679,0.7704130643611912,0.7691322446365675,0.7784181876400896,0.7780979827089337
53,0.6628242074927954,0.675632404739033,0.6769132244636568,0.6772334293948126,0.6829971181556196,0.6295228946525776,0.6820365033621517,0.6801152737752161,0.6778738392571245,0.6791546589817483
54,0.5959013768812039,0.6897214217098944,0.6906820365033621,0.6842779378802433,0.6842779378802433,0.6477745757284662,0.6852385526737113,0.6874799871918027,0.6967659301953251,0.6980467499199488
55,0.6993275696445725,0.8299711815561959,0.8219660582772974,0.7771373679154658,0.7704130643611912,0.8158821645853346,0.7675312199807877,0.7732949087415946,0.7726544988792827,0.771693884085815
56,0.5461095100864554,0.7263848863272495,0.7289465257764969,0.7180595581171949,0.7196605827729746,0.6716298430995837,0.7190201729106628,0.7167787383925712,0.7174191482548831,0.7174191482548831
57,0.7313480627601665,0.7364713416586615,0.7300672430355428,0.7428754402817803,0.7364713416586615,0.6996477745757285,0.7326288824847902,0.7374319564521294,0.7454370797310279,0.7451168747998719
58,0.6650656420108869,0.7415946205571566,0.7291066282420748,0.70188920909382,0.6974063400576367,0.7495997438360551,0.6942042907460775,0.6945244956772335,0.702529618956132,0.7028498238872879
59,0.4966378482228626,0.7252641690682037,0.7271853986551393,0.6362471982068523,0.6269612552033301,0.6580211335254562,0.6170349023374959,0.6260006404098624,0.6397694524495677,0.6404098623118796
60,0.4873519052193404,0.5910983029138649,0.58437399935959,0.5795709253922511,0.5670829330771694,0.5251360870957413,0.56388088376561,0.563560678834454,0.5747678514249119,0.5763688760806917
61,0.7993916106308038,0.7635286583413384,0.7782580851745116,0.8227665706051873,0.8259686199167466,0.7183797630483509,0.8262888248479027,0.8253282100544348,0.8205251360870958,0.8198847262247838
62,0.6769132244636569,0.5805315401857188,0.5891770733269291,0.6641050272174192,0.6743515850144091,0.5168107588856868,0.675632404739033,0.6621837976304835,0.6580211335254563,0.6577009285943004
63,0.7550432276657061,0.8107588856868395,0.8053154018571885,0.8078770413064361,0.8088376560999039,0.802753762407941,0.8081972462375921,0.8104386807556836,0.8149215497918667,0.8152417547230227
64,0.6144732628882484,0.6026256804354787,0.595581171950048,0.6295228946525776,0.633045148895293,0.6077489593339738,0.6298430995837336,0.6324047390329811,0.6295228946525776,0.6308037143772014
65,0.6829971181556196,0.8696765930195325,0.8776817162984311,0.8501440922190202,0.8434197886647453,0.7636887608069164,0.8440601985270573,0.8312520012808198,0.8328530259365995,0.8325328210054435
66,0.7521613832853026,0.7758565481908422,0.7784181876400895,0.7947486391290426,0.792507204610951,0.7569644572526416,0.7985910983029139,0.7886647454370797,0.7966698687159782,0.7947486391290426
67,0.6655459494076208,0.7302273455011208,0.7465577969900736,0.7869036183157221,0.7910662824207493,0.6719500480307398,0.7881844380403458,0.7804995196926032,0.7811399295549151,0.7792186999679795
68,0.6980467499199488,0.6519372398334934,0.6528978546269613,0.6717899455651617,0.6772334293948127,0.5196926032660902,0.674991994876721,0.6749919948767211,0.665385846942043,0.6663464617355107
69,0.6122318283701569,0.7002881844380403,0.696765930195325,0.7217419148254883,0.7130963816842779,0.6544988792827409,0.7092539225104066,0.723663144412424,0.7310278578290106,0.7307076528978547
70,0.638168427793788,0.6061479346781942,0.5898174831892411,0.64905539545309,0.643291706692283,0.568683957732949,0.6423310918988152,0.6458533461415306,0.6551392891450528,0.654498879282741
71,0.7811399295549151,0.8147614473262889,0.8173230867755363,0.8551072686519372,0.8592699327569645,0.7673711175152097,0.8595901376881204,0.8429394812680115,0.8397374319564521,0.840377841818764
72,0.6932436759526097,0.6564201088696766,0.6512968299711815,0.6577009285943003,0.6551392891450528,0.6666666666666666,0.6551392891450528,0.6785142491194364,0.6759526096701889,0.6765930195325007
73,0.7350304194684597,0.8262888248479027,0.8310918988152418,0.7808197246237593,0.7782580851745117,0.7993916106308037,0.7772974703810438,0.7641690682036504,0.7683317323086776,0.7680115273775217
74,0.7463976945244957,0.7665706051873198,0.7579250720461095,0.7748959333973743,0.7745757284662184,0.7822606468139609,0.7745757284662185,0.7790585975024015,0.7771373679154658,0.7777777777777777
75,0.6423310918988152,0.7415946205571565,0.7380723663144413,0.7220621197566442,0.718219660582773,0.7345501120717258,0.7162984309958373,0.6986871597822606,0.7022094140249759,0.7009285943003521
76,0.5680435478706373,0.66954851104707,0.6749919948767211,0.6519372398334934,0.6567403138008325,0.7089337175792507,0.6605827729747038,0.6679474863912904,0.670188920909382,0.670509125840538
77,0.5936599423631124,0.6842779378802433,0.6929234710214537,0.6580211335254563,0.66954851104707,0.6019852705731668,0.66954851104707,0.6557796990073648,0.6496958053154018,0.6474543707973102
78,0.6160742875440282,0.7454370797310278,0.7358309317963496,0.7028498238872879,0.6922830611591418,0.7332692923471021,0.691322446365674,0.6884406019852707,0.6999679795068845,0.6993275696445725
79,0.6154338776817163,0.6346461735510727,0.6256804354787063,0.6151136727505604,0.611911623439001,0.6202369516490553,0.6096701889209094,0.6029458853666346,0.6106308037143772,0.6109510086455332
80,0.5981428113992956,0.6163944924751841,0.611591418507845,0.6003842459173871,0.5914185078450208,0.6135126480947807,0.5923791226384886,0.6039065001601024,0.6064681396093499,0.6074287544028178
81,0.6269612552033301,0.558757604867115,0.5449887928274095,0.5581171950048031,0.5590778097982709,0.5910983029138648,0.5603586295228947,0.5507524815882164,0.547870637207813,0.5491514569324367
82,0.7355107268651937,0.7768171629843099,0.7736151136727505,0.8437399935959013,0.8376560999039385,0.7198206852385527,0.8347742555235351,0.830291386487352,0.835094460454691,0.8347742555235351
83,0.7078130003202049,0.7680115273775217,0.7622478386167146,0.7513608709574127,0.7484790265770093,0.7417547230227345,0.7478386167146974,0.7664105027217418,0.7622478386167146,0.7638488632724943
84,0.644252321485751,0.7755363432596862,0.7755363432596862,0.7121357668908102,0.7070124879923151,0.8117195004803074,0.7066922830611592,0.7012487992315082,0.7089337175792507,0.7095741274415626
85,0.8017931476144733,0.7572846621837975,0.7572846621837976,0.8056356067883446,0.7985910983029139,0.7271853986551393,0.7979506884406019,0.8075568363752801,0.808517451168748,0.8091578610310599
86,0.8309317963496637,0.8648735190521935,0.8626320845341018,0.8536663464617356,0.8485430675632405,0.8747998719180274,0.845661223182837,0.8517451168747999,0.8514249119436439,0.8520653218059557
87,0.7198206852385527,0.776496958053154,0.7976304835094461,0.7793788024335575,0.7835414665385847,0.7255843739993596,0.7835414665385847,0.7809798270893372,0.7803394172270253,0.7800192122958693
88,0.611271213576689,0.7624079410822926,0.7585654819084214,0.7672110150496317,0.7630483509446045,0.7470381043868075,0.7566442523214858,0.7640089657380724,0.7697726544988792,0.7684918347742554
89,0.6829971181556196,0.7649695805315403,0.7665706051873198,0.8184438040345822,0.8222862632084534,0.6705091258405379,0.8216458533461415,0.8158821645853346,0.8126801152737753,0.8120397054114633
90,0.6493756003842459,0.7105347422350304,0.7102145373038744,0.7009285943003523,0.6986871597822606,0.7348703170028819,0.6986871597822606,0.6942042907460776,0.6986871597822607,0.6983669548511048
91,0.7148575088056356,0.8455011207172589,0.8483829650976625,0.8237271853986552,0.8147614473262889,0.8605507524815883,0.8147614473262889,0.8240473903298111,0.8301312840217739,0.8304514889529298
92,0.6298430995837336,0.6586615433877682,0.6618635926993276,0.6580211335254563,0.65930195325008,0.654498879282741,0.6596221581812359,0.6650656420108869,0.6692283061159141,0.66954851104707
93,0.8216458533461415,0.7374319564521293,0.723663144412424,0.7982708933717579,0.7918667947486392,0.6765930195325008,0.7896253602305476,0.7723342939481268,0.7848222862632085,0.7848222862632084
94,0.7371117515209734,0.7348703170028819,0.739032981107909,0.7889849503682358,0.7835414665385847,0.5981428113992956,0.7902657700928595,0.8062760166506564,0.8126801152737753,0.8126801152737753
95,0.6227985910983029,0.7268651937239834,0.7214217098943323,0.7031700288184438,0.6942042907460775,0.7079731027857828,0.6999679795068844,0.6679474863912904,0.6727505603586295,0.675312199807877
96,0.5238552673711175,0.6279218699967979,0.6247198206852386,0.5914185078450207,0.5776496958053154,0.6320845341018251,0.5757284662183797,0.5904578930515529,0.595901376881204,0.5952609670188921
97,0.5308997758565481,0.702209414024976,0.7111751520973423,0.7265449887928274,0.7204610951008645,0.691002241434518,0.7137367915465899,0.7201408901697086,0.7271853986551393,0.7265449887928274
98,0.6906820365033621,0.6580211335254562,0.6583413384566121,0.7246237592058917,0.7297470381043868,0.6247198206852386,0.7268651937239833,0.7307076528978546,0.728466218379763,0.7281460134486071
99,0.8041946845981428,0.7046109510086456,0.7145373038744797,0.7756964457252642,0.7731348062760166,0.5976625040025616,0.7734550112071726,0.7654498879282741,0.7632084534101825,0.7628882484790267
100,0.5782901056676273,0.6621837976304836,0.653858469420429,0.718219660582773,0.7159782260646814,0.6813960934998399,0.7130963816842779,0.7403138008325328,0.7460774895933397,0.74447646493756
101,0.6548190842138968,0.8405379442843419,0.8312520012808198,0.7992315081652257,0.787383925712456,0.8152417547230226,0.7841818764008965,0.7889849503682357,0.7941082292667307,0.7947486391290426
102,0.5286583413384566,0.6554594940762087,0.6570605187319885,0.6682676913224463,0.6628242074927954,0.6192763368555876,0.659942363112392,0.6772334293948127,0.6906820365033621,0.6897214217098944
