,site11_(1-4/5-3),site11_(1-4),site11_(custom/0),site11_(1-4/5-4),site11_(custom/5-4),site11_(custom1/5-4),site11_(10/custom/5-4),site11_personal(custom/5-4),site11_personal(1-4/5-4),site11_personal(1-4/custom)
42,0.9404255319148936,0.8950354609929078,0.8921985815602836,0.9163120567375886,0.9205673758865248,0.8269503546099292,0.9205673758865248,0.9191489361702128,0.9163120567375886,0.9148936170212766
43,0.7375886524822695,0.8595744680851064,0.8539007092198583,0.8198581560283688,0.8212765957446808,0.7843971631205673,0.8241134751773049,0.8297872340425533,0.8212765957446809,0.8184397163120567
44,0.4609929078014184,0.7858156028368795,0.7773049645390071,0.6184397163120567,0.6127659574468085,0.747517730496454,0.6070921985815603,0.5673758865248227,0.6042553191489362,0.6070921985815603
45,0.5375886524822695,0.7730496453900709,0.7858156028368795,0.676595744680851,0.6808510638297872,0.7872340425531915,0.6652482269503547,0.6794326241134752,0.6780141843971632,0.6765957446808512
46,0.6709219858156028,0.8113475177304964,0.8,0.7858156028368795,0.7787234042553192,0.826950354609929,0.7787234042553192,0.7617021276595746,0.7673758865248227,0.7631205673758865
47,0.5588652482269504,0.6794326241134752,0.6780141843971631,0.6382978723404256,0.6297872340425531,0.5588652482269504,0.628368794326241,0.6312056737588653,0.6269503546099291,0.625531914893617
48,0.8056737588652482,0.7134751773049645,0.7134751773049646,0.8326241134751774,0.8340425531914893,0.624113475177305,0.8297872340425532,0.8099290780141843,0.8397163120567376,0.8411347517730497
49,0.3078014184397163,0.6085106382978723,0.6198581560283688,0.4794326241134752,0.4609929078014184,0.5829787234042554,0.4624113475177305,0.4553191489361702,0.4808510638297872,0.4765957446808511
50,0.7588652482269503,0.900709219858156,0.9063829787234042,0.8482269503546099,0.8524822695035461,0.948936170212766,0.8539007092198582,0.846808510638298,0.849645390070922,0.84822695035461
51,0.700709219858156,0.7645390070921986,0.7588652482269503,0.774468085106383,0.7702127659574468,0.7687943262411348,0.7687943262411348,0.7163120567375887,0.7843971631205675,0.7843971631205675
